"Influenza Hospitalization Rates (per 100,000 population) for the FluSurv-NET Network (downloaded on "Jul-27-2019)
Influenza Division - Centers for Disease Control and Prevention.
CATCHMENT,NETWORK,SEASON,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,CUMULATIVE RATE,WEEKLY RATE 
Oregon,EIP,2018-19,2018,40,5-17 yr,0,0
Oregon,EIP,2018-19,2018,41,5-17 yr,0,0
Oregon,EIP,2018-19,2018,42,5-17 yr,0,0
Oregon,EIP,2018-19,2018,43,5-17 yr,0,0
Oregon,EIP,2018-19,2018,44,5-17 yr,0,0
Oregon,EIP,2018-19,2018,45,5-17 yr,0,0
Oregon,EIP,2018-19,2018,46,5-17 yr,0,0
Oregon,EIP,2018-19,2018,47,5-17 yr,0,0
Oregon,EIP,2018-19,2018,48,5-17 yr,0,0
Oregon,EIP,2018-19,2018,49,5-17 yr,0,0
Oregon,EIP,2018-19,2018,50,5-17 yr,0,0
Oregon,EIP,2018-19,2018,51,5-17 yr,0,0
Oregon,EIP,2018-19,2018,52,5-17 yr,0,0
Oregon,EIP,2018-19,2019,1,5-17 yr,0.4,0.4
Oregon,EIP,2018-19,2019,2,5-17 yr,0.4,0
Oregon,EIP,2018-19,2019,3,5-17 yr,0.4,0
Oregon,EIP,2018-19,2019,4,5-17 yr,1.1,0.7
Oregon,EIP,2018-19,2019,5,5-17 yr,1.8,0.7
Oregon,EIP,2018-19,2019,6,5-17 yr,2.2,0.4
Oregon,EIP,2018-19,2019,7,5-17 yr,4.3,2.2
Oregon,EIP,2018-19,2019,8,5-17 yr,6.1,1.8
Oregon,EIP,2018-19,2019,9,5-17 yr,10.8,4.7
Oregon,EIP,2018-19,2019,10,5-17 yr,13.3,2.5
Oregon,EIP,2018-19,2019,11,5-17 yr,16.2,2.9
Oregon,EIP,2018-19,2019,12,5-17 yr,17.3,1.1
Oregon,EIP,2018-19,2019,13,5-17 yr,17.3,0
Oregon,EIP,2018-19,2019,14,5-17 yr,17.3,0
Oregon,EIP,2018-19,2019,15,5-17 yr,17.6,0.4
Oregon,EIP,2018-19,2019,16,5-17 yr,18,0.4
Oregon,EIP,2018-19,2019,17,5-17 yr,18,0
Oregon,EIP,2018-19,2018,40,18-49 yr,0,0
Oregon,EIP,2018-19,2018,41,18-49 yr,0.1,0.1
Oregon,EIP,2018-19,2018,42,18-49 yr,0.1,0
Oregon,EIP,2018-19,2018,43,18-49 yr,0.1,0
Oregon,EIP,2018-19,2018,44,18-49 yr,0.1,0
Oregon,EIP,2018-19,2018,45,18-49 yr,0.1,0
Oregon,EIP,2018-19,2018,46,18-49 yr,0.2,0.1
Oregon,EIP,2018-19,2018,47,18-49 yr,0.4,0.1
Oregon,EIP,2018-19,2018,48,18-49 yr,0.7,0.4
Oregon,EIP,2018-19,2018,49,18-49 yr,0.7,0
Oregon,EIP,2018-19,2018,50,18-49 yr,0.7,0
Oregon,EIP,2018-19,2018,51,18-49 yr,0.7,0
Oregon,EIP,2018-19,2018,52,18-49 yr,0.8,0.1
Oregon,EIP,2018-19,2019,1,18-49 yr,1.3,0.5
Oregon,EIP,2018-19,2019,2,18-49 yr,2,0.7
Oregon,EIP,2018-19,2019,3,18-49 yr,2.5,0.5
Oregon,EIP,2018-19,2019,4,18-49 yr,3.4,1
Oregon,EIP,2018-19,2019,5,18-49 yr,4.4,1
Oregon,EIP,2018-19,2019,6,18-49 yr,6.2,1.8
Oregon,EIP,2018-19,2019,7,18-49 yr,7.5,1.3
Oregon,EIP,2018-19,2019,8,18-49 yr,9.4,1.9
Oregon,EIP,2018-19,2019,9,18-49 yr,11.5,2.1
Oregon,EIP,2018-19,2019,10,18-49 yr,13.4,1.9
Oregon,EIP,2018-19,2019,11,18-49 yr,15.6,2.1
Oregon,EIP,2018-19,2019,12,18-49 yr,18.8,3.2
Oregon,EIP,2018-19,2019,13,18-49 yr,20.3,1.5
Oregon,EIP,2018-19,2019,14,18-49 yr,21.2,0.8
Oregon,EIP,2018-19,2019,15,18-49 yr,21.3,0.1
Oregon,EIP,2018-19,2019,16,18-49 yr,21.4,0.1
Oregon,EIP,2018-19,2019,17,18-49 yr,21.4,0
Oregon,EIP,2018-19,2018,40,50-64 yr,0,0
Oregon,EIP,2018-19,2018,41,50-64 yr,0,0
Oregon,EIP,2018-19,2018,42,50-64 yr,0,0
Oregon,EIP,2018-19,2018,43,50-64 yr,0,0
Oregon,EIP,2018-19,2018,44,50-64 yr,0.6,0.6
Oregon,EIP,2018-19,2018,45,50-64 yr,0.6,0
Oregon,EIP,2018-19,2018,46,50-64 yr,1.2,0.6
Oregon,EIP,2018-19,2018,47,50-64 yr,1.5,0.3
Oregon,EIP,2018-19,2018,48,50-64 yr,1.5,0
Oregon,EIP,2018-19,2018,49,50-64 yr,1.5,0
Oregon,EIP,2018-19,2018,50,50-64 yr,2.1,0.6
Oregon,EIP,2018-19,2018,51,50-64 yr,2.4,0.3
Oregon,EIP,2018-19,2018,52,50-64 yr,3.9,1.5
Oregon,EIP,2018-19,2019,1,50-64 yr,7.4,3.6
Oregon,EIP,2018-19,2019,2,50-64 yr,8.9,1.5
Oregon,EIP,2018-19,2019,3,50-64 yr,11,2.1
Oregon,EIP,2018-19,2019,4,50-64 yr,14.3,3.3
Oregon,EIP,2018-19,2019,5,50-64 yr,18.4,4.2
Oregon,EIP,2018-19,2019,6,50-64 yr,23.2,4.8
Oregon,EIP,2018-19,2019,7,50-64 yr,29.5,6.2
Oregon,EIP,2018-19,2019,8,50-64 yr,36.9,7.4
Oregon,EIP,2018-19,2019,9,50-64 yr,48.2,11.3
Oregon,EIP,2018-19,2019,10,50-64 yr,58.3,10.1
Oregon,EIP,2018-19,2019,11,50-64 yr,68.4,10.1
Oregon,EIP,2018-19,2019,12,50-64 yr,76.7,8.3
Oregon,EIP,2018-19,2019,13,50-64 yr,82.1,5.4
Oregon,EIP,2018-19,2019,14,50-64 yr,83.9,1.8
Oregon,EIP,2018-19,2019,15,50-64 yr,84.5,0.6
Oregon,EIP,2018-19,2019,16,50-64 yr,84.5,0
Oregon,EIP,2018-19,2019,17,50-64 yr,84.5,0
Oregon,EIP,2018-19,2018,40,65+ yr,0,0
Oregon,EIP,2018-19,2018,41,65+ yr,0,0
Oregon,EIP,2018-19,2018,42,65+ yr,0.4,0.4
Oregon,EIP,2018-19,2018,43,65+ yr,0.8,0.4
Oregon,EIP,2018-19,2018,44,65+ yr,1.2,0.4
Oregon,EIP,2018-19,2018,45,65+ yr,2.4,1.2
Oregon,EIP,2018-19,2018,46,65+ yr,3.2,0.8
Oregon,EIP,2018-19,2018,47,65+ yr,3.5,0.4
Oregon,EIP,2018-19,2018,48,65+ yr,4.3,0.8
Oregon,EIP,2018-19,2018,49,65+ yr,4.7,0.4
Oregon,EIP,2018-19,2018,50,65+ yr,7.1,2.4
Oregon,EIP,2018-19,2018,51,65+ yr,7.5,0.4
Oregon,EIP,2018-19,2018,52,65+ yr,9.9,2.4
Oregon,EIP,2018-19,2019,1,65+ yr,13.4,3.5
Oregon,EIP,2018-19,2019,2,65+ yr,16.6,3.2
Oregon,EIP,2018-19,2019,3,65+ yr,18.9,2.4
Oregon,EIP,2018-19,2019,4,65+ yr,24.4,5.5
Oregon,EIP,2018-19,2019,5,65+ yr,29.6,5.1
Oregon,EIP,2018-19,2019,6,65+ yr,40.2,10.6
Oregon,EIP,2018-19,2019,7,65+ yr,64.3,24
Oregon,EIP,2018-19,2019,8,65+ yr,92.6,28.4
Oregon,EIP,2018-19,2019,9,65+ yr,125.8,33.1
Oregon,EIP,2018-19,2019,10,65+ yr,165.2,39.4
Oregon,EIP,2018-19,2019,11,65+ yr,218.4,53.2
Oregon,EIP,2018-19,2019,12,65+ yr,262.2,43.8
Oregon,EIP,2018-19,2019,13,65+ yr,285.8,23.7
Oregon,EIP,2018-19,2019,14,65+ yr,297.6,11.8
Oregon,EIP,2018-19,2019,15,65+ yr,301.6,3.9
Oregon,EIP,2018-19,2019,16,65+ yr,302,0.4
Oregon,EIP,2018-19,2019,17,65+ yr,302.4,0.4
Oregon,EIP,2018-19,2018,40,Overall,0,0
Oregon,EIP,2018-19,2018,41,Overall,0.1,0.1
Oregon,EIP,2018-19,2018,42,Overall,0.1,0.1
Oregon,EIP,2018-19,2018,43,Overall,0.2,0.1
Oregon,EIP,2018-19,2018,44,Overall,0.3,0.2
Oregon,EIP,2018-19,2018,45,Overall,0.5,0.2
Oregon,EIP,2018-19,2018,46,Overall,0.8,0.3
Oregon,EIP,2018-19,2018,47,Overall,0.9,0.2
Oregon,EIP,2018-19,2018,48,Overall,1.2,0.3
Oregon,EIP,2018-19,2018,49,Overall,1.3,0.1
Oregon,EIP,2018-19,2018,50,Overall,1.8,0.6
Oregon,EIP,2018-19,2018,51,Overall,1.9,0.1
Oregon,EIP,2018-19,2018,52,Overall,2.7,0.8
Oregon,EIP,2018-19,2019,1,Overall,4.1,1.4
Oregon,EIP,2018-19,2019,2,Overall,5.2,1.1
Oregon,EIP,2018-19,2019,3,Overall,6.2,1
Oregon,EIP,2018-19,2019,4,Overall,8.2,1.9
Oregon,EIP,2018-19,2019,5,Overall,10.4,2.3
Oregon,EIP,2018-19,2019,6,Overall,13.8,3.4
Oregon,EIP,2018-19,2019,7,Overall,19.3,5.5
Oregon,EIP,2018-19,2019,8,Overall,25.9,6.6
Oregon,EIP,2018-19,2019,9,Overall,34.8,8.8
Oregon,EIP,2018-19,2019,10,Overall,43.7,8.9
Oregon,EIP,2018-19,2019,11,Overall,54.7,11
Oregon,EIP,2018-19,2019,12,Overall,64.3,9.6
Oregon,EIP,2018-19,2019,13,Overall,69.6,5.2
Oregon,EIP,2018-19,2019,14,Overall,72,2.4
Oregon,EIP,2018-19,2019,15,Overall,72.8,0.8
Oregon,EIP,2018-19,2019,16,Overall,72.9,0.2
Oregon,EIP,2018-19,2019,17,Overall,73,0.1
Oregon,EIP,2018-19,2018,40,65-74 yr,0,0
Oregon,EIP,2018-19,2018,41,65-74 yr,0,0
Oregon,EIP,2018-19,2018,42,65-74 yr,0,0
Oregon,EIP,2018-19,2018,43,65-74 yr,0,0
Oregon,EIP,2018-19,2018,44,65-74 yr,0,0
Oregon,EIP,2018-19,2018,45,65-74 yr,1.9,1.9
Oregon,EIP,2018-19,2018,46,65-74 yr,2.5,0.6
Oregon,EIP,2018-19,2018,47,65-74 yr,3.2,0.6
Oregon,EIP,2018-19,2018,48,65-74 yr,3.8,0.6
Oregon,EIP,2018-19,2018,49,65-74 yr,4.4,0.6
Oregon,EIP,2018-19,2018,50,65-74 yr,7.6,3.2
Oregon,EIP,2018-19,2018,51,65-74 yr,7.6,0
Oregon,EIP,2018-19,2018,52,65-74 yr,9.5,1.9
Oregon,EIP,2018-19,2019,1,65-74 yr,12.1,2.5
Oregon,EIP,2018-19,2019,2,65-74 yr,15.9,3.8
Oregon,EIP,2018-19,2019,3,65-74 yr,18.4,2.5
Oregon,EIP,2018-19,2019,4,65-74 yr,23.5,5.1
Oregon,EIP,2018-19,2019,5,65-74 yr,28.5,5.1
Oregon,EIP,2018-19,2019,6,65-74 yr,38.7,10.1
Oregon,EIP,2018-19,2019,7,65-74 yr,48.2,9.5
Oregon,EIP,2018-19,2019,8,65-74 yr,68.5,20.3
Oregon,EIP,2018-19,2019,9,65-74 yr,88.2,19.7
Oregon,EIP,2018-19,2019,10,65-74 yr,113.5,25.4
Oregon,EIP,2018-19,2019,11,65-74 yr,152.8,39.3
Oregon,EIP,2018-19,2019,12,65-74 yr,182.7,29.8
Oregon,EIP,2018-19,2019,13,65-74 yr,196,13.3
Oregon,EIP,2018-19,2019,14,65-74 yr,201.7,5.7
Oregon,EIP,2018-19,2019,15,65-74 yr,203,1.3
Oregon,EIP,2018-19,2019,16,65-74 yr,203,0
Oregon,EIP,2018-19,2019,17,65-74 yr,203.6,0.6
Oregon,EIP,2018-19,2018,40,75-84 yr,0,0
Oregon,EIP,2018-19,2018,41,75-84 yr,0,0
Oregon,EIP,2018-19,2018,42,75-84 yr,1.5,1.5
Oregon,EIP,2018-19,2018,43,75-84 yr,3.1,1.5
Oregon,EIP,2018-19,2018,44,75-84 yr,3.1,0
Oregon,EIP,2018-19,2018,45,75-84 yr,3.1,0
Oregon,EIP,2018-19,2018,46,75-84 yr,4.6,1.5
Oregon,EIP,2018-19,2018,47,75-84 yr,4.6,0
Oregon,EIP,2018-19,2018,48,75-84 yr,6.1,1.5
Oregon,EIP,2018-19,2018,49,75-84 yr,6.1,0
Oregon,EIP,2018-19,2018,50,75-84 yr,7.7,1.5
Oregon,EIP,2018-19,2018,51,75-84 yr,7.7,0
Oregon,EIP,2018-19,2018,52,75-84 yr,9.2,1.5
Oregon,EIP,2018-19,2019,1,75-84 yr,13.8,4.6
Oregon,EIP,2018-19,2019,2,75-84 yr,15.4,1.5
Oregon,EIP,2018-19,2019,3,75-84 yr,16.9,1.5
Oregon,EIP,2018-19,2019,4,75-84 yr,24.6,7.7
Oregon,EIP,2018-19,2019,5,75-84 yr,29.2,4.6
Oregon,EIP,2018-19,2019,6,75-84 yr,38.4,9.2
Oregon,EIP,2018-19,2019,7,75-84 yr,73.7,35.3
Oregon,EIP,2018-19,2019,8,75-84 yr,109,35.3
Oregon,EIP,2018-19,2019,9,75-84 yr,158.2,49.1
Oregon,EIP,2018-19,2019,10,75-84 yr,208.9,50.7
Oregon,EIP,2018-19,2019,11,75-84 yr,278,69.1
Oregon,EIP,2018-19,2019,12,75-84 yr,339.4,61.4
Oregon,EIP,2018-19,2019,13,75-84 yr,373.2,33.8
Oregon,EIP,2018-19,2019,14,75-84 yr,390.1,16.9
Oregon,EIP,2018-19,2019,15,75-84 yr,397.8,7.7
Oregon,EIP,2018-19,2019,16,75-84 yr,399.3,1.5
Oregon,EIP,2018-19,2019,17,75-84 yr,399.3,0
Oregon,EIP,2018-19,2018,40,85+,0,0
Oregon,EIP,2018-19,2018,41,85+,0,0
Oregon,EIP,2018-19,2018,42,85+,0,0
Oregon,EIP,2018-19,2018,43,85+,0,0
Oregon,EIP,2018-19,2018,44,85+,3.2,3.2
Oregon,EIP,2018-19,2018,45,85+,3.2,0
Oregon,EIP,2018-19,2018,46,85+,3.2,0
Oregon,EIP,2018-19,2018,47,85+,3.2,0
Oregon,EIP,2018-19,2018,48,85+,3.2,0
Oregon,EIP,2018-19,2018,49,85+,3.2,0
Oregon,EIP,2018-19,2018,50,85+,3.2,0
Oregon,EIP,2018-19,2018,51,85+,6.5,3.2
Oregon,EIP,2018-19,2018,52,85+,13,6.5
Oregon,EIP,2018-19,2019,1,85+,19.4,6.5
Oregon,EIP,2018-19,2019,2,85+,22.7,3.2
Oregon,EIP,2018-19,2019,3,85+,25.9,3.2
Oregon,EIP,2018-19,2019,4,85+,29.1,3.2
Oregon,EIP,2018-19,2019,5,85+,35.6,6.5
Oregon,EIP,2018-19,2019,6,85+,51.8,16.2
Oregon,EIP,2018-19,2019,7,85+,126.3,74.5
Oregon,EIP,2018-19,2019,8,85+,181.4,55.1
Oregon,EIP,2018-19,2019,9,85+,249.4,68
Oregon,EIP,2018-19,2019,10,85+,336.8,87.4
Oregon,EIP,2018-19,2019,11,85+,427.5,90.7
Oregon,EIP,2018-19,2019,12,85+,505.3,77.7
Oregon,EIP,2018-19,2019,13,85+,560.3,55.1
Oregon,EIP,2018-19,2019,14,85+,592.7,32.4
Oregon,EIP,2018-19,2019,15,85+,602.4,9.7
Oregon,EIP,2018-19,2019,16,85+,602.4,0
Oregon,EIP,2018-19,2019,17,85+,602.4,0

Disclaimer:
The Influenza Hospitalization Surveillance Network (FluSurv-NET) data are preliminary and subject
to change as more data become available. All incidence rates are unadjusted.  FluSurv-NET conducts
population-based surveillance for laboratory-confirmed influenza related hospitalizations in
children <18 years of age (since 2003-2004 influenza season) and adults (since 2005-2006 influenza
season).  The FluSurv-NET covers over 70 counties in the 10 Emerging Infections Program (EIP)
"states (CA, CO, CT, GA, MD, MN, NM, NY, OR, TN) and additional Influenza Hospitalization"
Surveillance Project (IHSP) states.   The IHSP began during the 2009-2010 season to enhance
"surveillance during the 2009 H1N1 pandemic.  IHSP sites included IA, ID, MI, OK and SD during"
"2009-2010 season; ID, MI, OH, OK, RI, and UT during the 2010-2011 season; MI, OH, RI, and UT during"
"the 2011-2012 season; IA, MI, OH, RI, and UT during the 2012-2013 season; and MI, OH, and UT during"
"the 2013-2014 , 2014-2015 and 2015-2016 seasons.  Cumulative and weekly unadjusted incidence rates"
"(per 100,000 population) are calculated using the National Center for Health Statistics' (NCHS)"
population estimates for the counties included in the surveillance catchment area.  The rates
"provided are likely to be underestimated as influenza-related hospitalizations can be missed,"
"either because testing is not performed, or because cases may be attributed to other causes of"
pneumonia or other common influenza-related complications.
