"Influenza Hospitalization Rates (per 100,000 population) for the FluSurv-NET Network (downloaded on "Jul-27-2019)
Influenza Division - Centers for Disease Control and Prevention.
CATCHMENT,NETWORK,SEASON,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,CUMULATIVE RATE,WEEKLY RATE 
New Mexico,EIP,2018-19,2019,7,5-17 yr,29.8,2.3
New Mexico,EIP,2018-19,2019,8,5-17 yr,32.1,2.3
New Mexico,EIP,2018-19,2019,9,5-17 yr,35.3,3.2
New Mexico,EIP,2018-19,2019,10,5-17 yr,37.1,1.8
New Mexico,EIP,2018-19,2019,11,5-17 yr,38.9,1.8
New Mexico,EIP,2018-19,2019,12,5-17 yr,40.8,1.8
New Mexico,EIP,2018-19,2019,13,5-17 yr,42.1,1.4
New Mexico,EIP,2018-19,2019,14,5-17 yr,43,0.9
New Mexico,EIP,2018-19,2019,15,5-17 yr,43,0
New Mexico,EIP,2018-19,2019,16,5-17 yr,44.4,1.4
New Mexico,EIP,2018-19,2019,17,5-17 yr,44.9,0.5
New Mexico,EIP,2018-19,2018,40,18-49 yr,0,0
New Mexico,EIP,2018-19,2018,41,18-49 yr,0.4,0.4
New Mexico,EIP,2018-19,2018,42,18-49 yr,0.4,0
New Mexico,EIP,2018-19,2018,43,18-49 yr,0.4,0
New Mexico,EIP,2018-19,2018,44,18-49 yr,0.4,0
New Mexico,EIP,2018-19,2018,45,18-49 yr,0.4,0
New Mexico,EIP,2018-19,2018,46,18-49 yr,0.4,0
New Mexico,EIP,2018-19,2018,47,18-49 yr,0.4,0
New Mexico,EIP,2018-19,2018,48,18-49 yr,0.6,0.2
New Mexico,EIP,2018-19,2018,49,18-49 yr,1.3,0.7
New Mexico,EIP,2018-19,2018,50,18-49 yr,2.2,0.9
New Mexico,EIP,2018-19,2018,51,18-49 yr,5.1,2.8
New Mexico,EIP,2018-19,2018,52,18-49 yr,8.1,3
New Mexico,EIP,2018-19,2019,1,18-49 yr,12.7,4.7
New Mexico,EIP,2018-19,2019,2,18-49 yr,16.5,3.7
New Mexico,EIP,2018-19,2019,3,18-49 yr,18.9,2.4
New Mexico,EIP,2018-19,2019,4,18-49 yr,21.5,2.6
New Mexico,EIP,2018-19,2019,5,18-49 yr,22.7,1.1
New Mexico,EIP,2018-19,2019,6,18-49 yr,25.3,2.6
New Mexico,EIP,2018-19,2019,7,18-49 yr,26.6,1.3
New Mexico,EIP,2018-19,2019,8,18-49 yr,27.9,1.3
New Mexico,EIP,2018-19,2019,9,18-49 yr,29.2,1.3
New Mexico,EIP,2018-19,2019,10,18-49 yr,30.7,1.5
New Mexico,EIP,2018-19,2019,11,18-49 yr,33,2.2
New Mexico,EIP,2018-19,2019,12,18-49 yr,34.8,1.9
New Mexico,EIP,2018-19,2019,13,18-49 yr,36.1,1.3
New Mexico,EIP,2018-19,2019,14,18-49 yr,36.3,0.2
New Mexico,EIP,2018-19,2019,15,18-49 yr,36.3,0
New Mexico,EIP,2018-19,2019,16,18-49 yr,36.5,0.2
New Mexico,EIP,2018-19,2019,17,18-49 yr,36.7,0.2
New Mexico,EIP,2018-19,2018,40,50-64 yr,0.4,0.4
New Mexico,EIP,2018-19,2018,41,50-64 yr,0.4,0
New Mexico,EIP,2018-19,2018,42,50-64 yr,0.8,0.4
New Mexico,EIP,2018-19,2018,43,50-64 yr,0.8,0
New Mexico,EIP,2018-19,2018,44,50-64 yr,0.8,0
New Mexico,EIP,2018-19,2018,45,50-64 yr,0.8,0
New Mexico,EIP,2018-19,2018,46,50-64 yr,0.8,0
New Mexico,EIP,2018-19,2018,47,50-64 yr,0.8,0
New Mexico,EIP,2018-19,2018,48,50-64 yr,2,1.2
New Mexico,EIP,2018-19,2018,49,50-64 yr,2.5,0.4
New Mexico,EIP,2018-19,2018,50,50-64 yr,3.7,1.2
New Mexico,EIP,2018-19,2018,51,50-64 yr,9.4,5.7
New Mexico,EIP,2018-19,2018,52,50-64 yr,21.3,11.9
New Mexico,EIP,2018-19,2019,1,50-64 yr,29.4,8.2
New Mexico,EIP,2018-19,2019,2,50-64 yr,38.4,9
New Mexico,EIP,2018-19,2019,3,50-64 yr,44.2,5.7
New Mexico,EIP,2018-19,2019,4,50-64 yr,47.4,3.3
New Mexico,EIP,2018-19,2019,5,50-64 yr,52.7,5.3
New Mexico,EIP,2018-19,2019,6,50-64 yr,58.5,5.7
New Mexico,EIP,2018-19,2019,7,50-64 yr,63.4,4.9
New Mexico,EIP,2018-19,2019,8,50-64 yr,67.9,4.5
New Mexico,EIP,2018-19,2019,9,50-64 yr,72.8,4.9
New Mexico,EIP,2018-19,2019,10,50-64 yr,80.5,7.8
New Mexico,EIP,2018-19,2019,11,50-64 yr,87.5,7
New Mexico,EIP,2018-19,2019,12,50-64 yr,92.4,4.9
New Mexico,EIP,2018-19,2019,13,50-64 yr,94.9,2.5
New Mexico,EIP,2018-19,2019,14,50-64 yr,96.1,1.2
New Mexico,EIP,2018-19,2019,15,50-64 yr,97.7,1.6
New Mexico,EIP,2018-19,2019,16,50-64 yr,98.1,0.4
New Mexico,EIP,2018-19,2019,17,50-64 yr,98.9,0.8
New Mexico,EIP,2018-19,2018,40,65+ yr,0.9,0.9
New Mexico,EIP,2018-19,2018,41,65+ yr,0.9,0
New Mexico,EIP,2018-19,2018,42,65+ yr,1.4,0.5
New Mexico,EIP,2018-19,2018,43,65+ yr,1.9,0.5
New Mexico,EIP,2018-19,2018,44,65+ yr,2.8,0.9
New Mexico,EIP,2018-19,2018,45,65+ yr,3.7,0.9
New Mexico,EIP,2018-19,2018,46,65+ yr,4.2,0.5
New Mexico,EIP,2018-19,2018,47,65+ yr,5.1,0.9
New Mexico,EIP,2018-19,2018,48,65+ yr,7,1.9
New Mexico,EIP,2018-19,2018,49,65+ yr,8.8,1.9
New Mexico,EIP,2018-19,2018,50,65+ yr,12.1,3.2
New Mexico,EIP,2018-19,2018,51,65+ yr,13.5,1.4
New Mexico,EIP,2018-19,2018,52,65+ yr,25.1,11.6
New Mexico,EIP,2018-19,2019,1,65+ yr,38.1,13
New Mexico,EIP,2018-19,2019,2,65+ yr,50.1,12.1
New Mexico,EIP,2018-19,2019,3,65+ yr,57.6,7.4
New Mexico,EIP,2018-19,2019,4,65+ yr,65.9,8.4
New Mexico,EIP,2018-19,2019,5,65+ yr,74.3,8.4
New Mexico,EIP,2018-19,2019,6,65+ yr,83.5,9.3
New Mexico,EIP,2018-19,2019,7,65+ yr,90,6.5
New Mexico,EIP,2018-19,2019,8,65+ yr,101.6,11.6
New Mexico,EIP,2018-19,2019,9,65+ yr,115.6,13.9
New Mexico,EIP,2018-19,2019,10,65+ yr,138.8,23.2
New Mexico,EIP,2018-19,2019,11,65+ yr,159.7,20.9
New Mexico,EIP,2018-19,2019,12,65+ yr,175.4,15.8
New Mexico,EIP,2018-19,2019,13,65+ yr,183.8,8.4
New Mexico,EIP,2018-19,2019,14,65+ yr,190.8,7
New Mexico,EIP,2018-19,2019,15,65+ yr,194.9,4.2
New Mexico,EIP,2018-19,2019,16,65+ yr,200.5,5.6
New Mexico,EIP,2018-19,2019,17,65+ yr,203.3,2.8
New Mexico,EIP,2018-19,2018,40,Overall,0.2,0.2
New Mexico,EIP,2018-19,2018,41,Overall,0.4,0.2
New Mexico,EIP,2018-19,2018,42,Overall,0.8,0.4
New Mexico,EIP,2018-19,2018,43,Overall,1,0.2
New Mexico,EIP,2018-19,2018,44,Overall,1.2,0.2
New Mexico,EIP,2018-19,2018,45,Overall,1.5,0.2
New Mexico,EIP,2018-19,2018,46,Overall,1.6,0.1
New Mexico,EIP,2018-19,2018,47,Overall,1.7,0.2
New Mexico,EIP,2018-19,2018,48,Overall,2.5,0.8
New Mexico,EIP,2018-19,2018,49,Overall,3.4,0.9
New Mexico,EIP,2018-19,2018,50,Overall,5.2,1.8
New Mexico,EIP,2018-19,2018,51,Overall,9.1,3.9
New Mexico,EIP,2018-19,2018,52,Overall,16.4,7.3
New Mexico,EIP,2018-19,2019,1,Overall,22.9,6.5
New Mexico,EIP,2018-19,2019,2,Overall,29.8,6.9
New Mexico,EIP,2018-19,2019,3,Overall,34.5,4.7
New Mexico,EIP,2018-19,2019,4,Overall,38.5,4
New Mexico,EIP,2018-19,2019,5,Overall,42.5,4
New Mexico,EIP,2018-19,2019,6,Overall,47.5,5
New Mexico,EIP,2018-19,2019,7,Overall,51.1,3.6
New Mexico,EIP,2018-19,2019,8,Overall,55.7,4.6
New Mexico,EIP,2018-19,2019,9,Overall,60.7,5
New Mexico,EIP,2018-19,2019,10,Overall,67.5,6.8
New Mexico,EIP,2018-19,2019,11,Overall,74,6.5
New Mexico,EIP,2018-19,2019,12,Overall,78.9,4.8
New Mexico,EIP,2018-19,2019,13,Overall,82,3.1
New Mexico,EIP,2018-19,2019,14,Overall,84,2
New Mexico,EIP,2018-19,2019,15,Overall,85.1,1.2
New Mexico,EIP,2018-19,2019,16,Overall,86.7,1.6
New Mexico,EIP,2018-19,2019,17,Overall,87.5,0.8
New Mexico,EIP,2018-19,2018,40,65-74 yr,0,0
New Mexico,EIP,2018-19,2018,41,65-74 yr,0,0
New Mexico,EIP,2018-19,2018,42,65-74 yr,0,0
New Mexico,EIP,2018-19,2018,43,65-74 yr,0.8,0.8
New Mexico,EIP,2018-19,2018,44,65-74 yr,0.8,0
New Mexico,EIP,2018-19,2018,45,65-74 yr,2.3,1.5
New Mexico,EIP,2018-19,2018,46,65-74 yr,3.1,0.8
New Mexico,EIP,2018-19,2018,47,65-74 yr,3.1,0
New Mexico,EIP,2018-19,2018,48,65-74 yr,4.6,1.5
New Mexico,EIP,2018-19,2018,49,65-74 yr,5.4,0.8
New Mexico,EIP,2018-19,2018,50,65-74 yr,9.3,3.9
New Mexico,EIP,2018-19,2018,51,65-74 yr,10.1,0.8
New Mexico,EIP,2018-19,2018,52,65-74 yr,18.6,8.5
New Mexico,EIP,2018-19,2019,1,65-74 yr,29.4,10.8
New Mexico,EIP,2018-19,2019,2,65-74 yr,39.5,10.1
New Mexico,EIP,2018-19,2019,3,65-74 yr,44.9,5.4
New Mexico,EIP,2018-19,2019,4,65-74 yr,48,3.1
New Mexico,EIP,2018-19,2019,5,65-74 yr,55.8,7.7
New Mexico,EIP,2018-19,2019,6,65-74 yr,62,6.2
New Mexico,EIP,2018-19,2019,7,65-74 yr,65.8,3.9
New Mexico,EIP,2018-19,2019,8,65-74 yr,72,6.2
New Mexico,EIP,2018-19,2019,9,65-74 yr,79.8,7.7
New Mexico,EIP,2018-19,2019,10,65-74 yr,97.6,17.8
New Mexico,EIP,2018-19,2019,11,65-74 yr,112.3,14.7
New Mexico,EIP,2018-19,2019,12,65-74 yr,121.6,9.3
New Mexico,EIP,2018-19,2019,13,65-74 yr,131.7,10.1
New Mexico,EIP,2018-19,2019,14,65-74 yr,137.9,6.2
New Mexico,EIP,2018-19,2019,15,65-74 yr,141,3.1
New Mexico,EIP,2018-19,2019,16,65-74 yr,145.6,4.6
New Mexico,EIP,2018-19,2019,17,65-74 yr,147.2,1.5
New Mexico,EIP,2018-19,2018,40,75-84 yr,1.6,1.6
New Mexico,EIP,2018-19,2018,41,75-84 yr,1.6,0
New Mexico,EIP,2018-19,2018,42,75-84 yr,3.3,1.6
New Mexico,EIP,2018-19,2018,43,75-84 yr,3.3,0
New Mexico,EIP,2018-19,2018,44,75-84 yr,4.9,1.6
New Mexico,EIP,2018-19,2018,45,75-84 yr,4.9,0
New Mexico,EIP,2018-19,2018,46,75-84 yr,4.9,0
New Mexico,EIP,2018-19,2018,47,75-84 yr,4.9,0
New Mexico,EIP,2018-19,2018,48,75-84 yr,6.5,1.6
New Mexico,EIP,2018-19,2018,49,75-84 yr,11.4,4.9
New Mexico,EIP,2018-19,2018,50,75-84 yr,11.4,0
New Mexico,EIP,2018-19,2018,51,75-84 yr,13.1,1.6
New Mexico,EIP,2018-19,2018,52,75-84 yr,27.8,14.7
New Mexico,EIP,2018-19,2019,1,75-84 yr,44.1,16.3
New Mexico,EIP,2018-19,2019,2,75-84 yr,57.2,13.1
New Mexico,EIP,2018-19,2019,3,75-84 yr,68.6,11.4
New Mexico,EIP,2018-19,2019,4,75-84 yr,83.3,14.7
New Mexico,EIP,2018-19,2019,5,75-84 yr,91.4,8.2
New Mexico,EIP,2018-19,2019,6,75-84 yr,106.1,14.7
New Mexico,EIP,2018-19,2019,7,75-84 yr,115.9,9.8
New Mexico,EIP,2018-19,2019,8,75-84 yr,133.9,18
New Mexico,EIP,2018-19,2019,9,75-84 yr,158.4,24.5
New Mexico,EIP,2018-19,2019,10,75-84 yr,187.8,29.4
New Mexico,EIP,2018-19,2019,11,75-84 yr,212.3,24.5
New Mexico,EIP,2018-19,2019,12,75-84 yr,225.3,13.1
New Mexico,EIP,2018-19,2019,13,75-84 yr,228.6,3.3
New Mexico,EIP,2018-19,2019,14,75-84 yr,233.5,4.9
New Mexico,EIP,2018-19,2019,15,75-84 yr,238.4,4.9
New Mexico,EIP,2018-19,2019,16,75-84 yr,244.9,6.5
New Mexico,EIP,2018-19,2019,17,75-84 yr,248.2,3.3
New Mexico,EIP,2018-19,2018,40,85+,4,4
New Mexico,EIP,2018-19,2018,41,85+,4,0
New Mexico,EIP,2018-19,2018,42,85+,4,0
New Mexico,EIP,2018-19,2018,43,85+,4,0
New Mexico,EIP,2018-19,2018,44,85+,8,4
New Mexico,EIP,2018-19,2018,45,85+,8,0
New Mexico,EIP,2018-19,2018,46,85+,8,0
New Mexico,EIP,2018-19,2018,47,85+,15.9,8
New Mexico,EIP,2018-19,2018,48,85+,19.9,4
New Mexico,EIP,2018-19,2018,49,85+,19.9,0
New Mexico,EIP,2018-19,2018,50,85+,27.9,8
New Mexico,EIP,2018-19,2018,51,85+,31.8,4
New Mexico,EIP,2018-19,2018,52,85+,51.7,19.9
New Mexico,EIP,2018-19,2019,1,85+,67.7,15.9
New Mexico,EIP,2018-19,2019,2,85+,87.5,19.9
New Mexico,EIP,2018-19,2019,3,85+,95.5,8
New Mexico,EIP,2018-19,2019,4,85+,115.4,19.9
New Mexico,EIP,2018-19,2019,5,85+,127.3,11.9
New Mexico,EIP,2018-19,2019,6,85+,139.3,11.9
New Mexico,EIP,2018-19,2019,7,85+,151.2,11.9
New Mexico,EIP,2018-19,2019,8,85+,175.1,23.9
New Mexico,EIP,2018-19,2019,9,85+,195,19.9
New Mexico,EIP,2018-19,2019,10,85+,230.8,35.8
New Mexico,EIP,2018-19,2019,11,85+,274.6,43.8
New Mexico,EIP,2018-19,2019,12,85+,330.3,55.7
New Mexico,EIP,2018-19,2019,13,85+,342.2,11.9
New Mexico,EIP,2018-19,2019,14,85+,358.2,15.9
New Mexico,EIP,2018-19,2019,15,85+,366.1,8
New Mexico,EIP,2018-19,2019,16,85+,374.1,8
New Mexico,EIP,2018-19,2019,17,85+,382,8

Disclaimer:
The Influenza Hospitalization Surveillance Network (FluSurv-NET) data are preliminary and subject
to change as more data become available. All incidence rates are unadjusted.  FluSurv-NET conducts
population-based surveillance for laboratory-confirmed influenza related hospitalizations in
children <18 years of age (since 2003-2004 influenza season) and adults (since 2005-2006 influenza
season).  The FluSurv-NET covers over 70 counties in the 10 Emerging Infections Program (EIP)
"states (CA, CO, CT, GA, MD, MN, NM, NY, OR, TN) and additional Influenza Hospitalization"
Surveillance Project (IHSP) states.   The IHSP began during the 2009-2010 season to enhance
"surveillance during the 2009 H1N1 pandemic.  IHSP sites included IA, ID, MI, OK and SD during"
"2009-2010 season; ID, MI, OH, OK, RI, and UT during the 2010-2011 season; MI, OH, RI, and UT during"
"the 2011-2012 season; IA, MI, OH, RI, and UT during the 2012-2013 season; and MI, OH, and UT during"
"the 2013-2014 , 2014-2015 and 2015-2016 seasons.  Cumulative and weekly unadjusted incidence rates"
"(per 100,000 population) are calculated using the National Center for Health Statistics' (NCHS)"
population estimates for the counties included in the surveillance catchment area.  The rates
"provided are likely to be underestimated as influenza-related hospitalizations can be missed,"
"either because testing is not performed, or because cases may be attributed to other causes of"
pneumonia or other common influenza-related complications.
