"Influenza Hospitalization Rates (per 100,000 population) for the FluSurv-NET Network (downloaded on "Jul-27-2019)
Influenza Division - Centers for Disease Control and Prevention.
CATCHMENT,NETWORK,SEASON,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,CUMULATIVE RATE,WEEKLY RATE 
Colorado,EIP,2018-19,2018,43,5-17 yr,0,0
Colorado,EIP,2018-19,2018,44,5-17 yr,0,0
Colorado,EIP,2018-19,2018,45,5-17 yr,0,0
Colorado,EIP,2018-19,2018,46,5-17 yr,0.2,0.2
Colorado,EIP,2018-19,2018,47,5-17 yr,0.2,0
Colorado,EIP,2018-19,2018,48,5-17 yr,0.2,0
Colorado,EIP,2018-19,2018,49,5-17 yr,0.6,0.4
Colorado,EIP,2018-19,2018,50,5-17 yr,3,2.4
Colorado,EIP,2018-19,2018,51,5-17 yr,5.2,2.2
Colorado,EIP,2018-19,2018,52,5-17 yr,7.1,1.9
Colorado,EIP,2018-19,2019,1,5-17 yr,7.8,0.6
Colorado,EIP,2018-19,2019,2,5-17 yr,10.1,2.4
Colorado,EIP,2018-19,2019,3,5-17 yr,10.6,0.4
Colorado,EIP,2018-19,2019,4,5-17 yr,11.6,1.1
Colorado,EIP,2018-19,2019,5,5-17 yr,12.7,1.1
Colorado,EIP,2018-19,2019,6,5-17 yr,14,1.3
Colorado,EIP,2018-19,2019,7,5-17 yr,15.1,1.1
Colorado,EIP,2018-19,2019,8,5-17 yr,16.8,1.7
Colorado,EIP,2018-19,2019,9,5-17 yr,18.7,1.9
Colorado,EIP,2018-19,2019,10,5-17 yr,21.1,2.4
Colorado,EIP,2018-19,2019,11,5-17 yr,23,1.9
Colorado,EIP,2018-19,2019,12,5-17 yr,25.2,2.2
Colorado,EIP,2018-19,2019,13,5-17 yr,25.4,0.2
Colorado,EIP,2018-19,2019,14,5-17 yr,26.5,1.1
Colorado,EIP,2018-19,2019,15,5-17 yr,26.7,0.2
Colorado,EIP,2018-19,2019,16,5-17 yr,26.7,0
Colorado,EIP,2018-19,2019,17,5-17 yr,27.1,0.4
Colorado,EIP,2018-19,2018,40,18-49 yr,0,0
Colorado,EIP,2018-19,2018,41,18-49 yr,0,0
Colorado,EIP,2018-19,2018,42,18-49 yr,0,0
Colorado,EIP,2018-19,2018,43,18-49 yr,0,0
Colorado,EIP,2018-19,2018,44,18-49 yr,0,0
Colorado,EIP,2018-19,2018,45,18-49 yr,0.1,0.1
Colorado,EIP,2018-19,2018,46,18-49 yr,0.2,0.1
Colorado,EIP,2018-19,2018,47,18-49 yr,0.4,0.2
Colorado,EIP,2018-19,2018,48,18-49 yr,0.9,0.5
Colorado,EIP,2018-19,2018,49,18-49 yr,1.6,0.7
Colorado,EIP,2018-19,2018,50,18-49 yr,2.8,1.2
Colorado,EIP,2018-19,2018,51,18-49 yr,5.1,2.3
Colorado,EIP,2018-19,2018,52,18-49 yr,9.2,4.1
Colorado,EIP,2018-19,2019,1,18-49 yr,12.2,3
Colorado,EIP,2018-19,2019,2,18-49 yr,15,2.9
Colorado,EIP,2018-19,2019,3,18-49 yr,16.2,1.2
Colorado,EIP,2018-19,2019,4,18-49 yr,17,0.8
Colorado,EIP,2018-19,2019,5,18-49 yr,17.6,0.6
Colorado,EIP,2018-19,2019,6,18-49 yr,18.2,0.5
Colorado,EIP,2018-19,2019,7,18-49 yr,18.9,0.7
Colorado,EIP,2018-19,2019,8,18-49 yr,20.2,1.3
Colorado,EIP,2018-19,2019,9,18-49 yr,21.7,1.6
Colorado,EIP,2018-19,2019,10,18-49 yr,23.7,1.9
Colorado,EIP,2018-19,2019,11,18-49 yr,25.8,2.1
Colorado,EIP,2018-19,2019,12,18-49 yr,27.1,1.3
Colorado,EIP,2018-19,2019,13,18-49 yr,28.1,0.9
Colorado,EIP,2018-19,2019,14,18-49 yr,28.9,0.9
Colorado,EIP,2018-19,2019,15,18-49 yr,29.4,0.5
Colorado,EIP,2018-19,2019,16,18-49 yr,30,0.6
Colorado,EIP,2018-19,2019,17,18-49 yr,30.6,0.5
Colorado,EIP,2018-19,2018,40,50-64 yr,0,0
Colorado,EIP,2018-19,2018,41,50-64 yr,0,0
Colorado,EIP,2018-19,2018,42,50-64 yr,0.4,0.4
Colorado,EIP,2018-19,2018,43,50-64 yr,0.6,0.2
Colorado,EIP,2018-19,2018,44,50-64 yr,0.6,0
Colorado,EIP,2018-19,2018,45,50-64 yr,0.6,0
Colorado,EIP,2018-19,2018,46,50-64 yr,1,0.4
Colorado,EIP,2018-19,2018,47,50-64 yr,1.8,0.8
Colorado,EIP,2018-19,2018,48,50-64 yr,2.6,0.8
Colorado,EIP,2018-19,2018,49,50-64 yr,6.4,3.8
Colorado,EIP,2018-19,2018,50,50-64 yr,10.3,4
Colorado,EIP,2018-19,2018,51,50-64 yr,15.5,5.2
Colorado,EIP,2018-19,2018,52,50-64 yr,25.2,9.7
Colorado,EIP,2018-19,2019,1,50-64 yr,36.2,10.9
Colorado,EIP,2018-19,2019,2,50-64 yr,42.7,6.6
Colorado,EIP,2018-19,2019,3,50-64 yr,46.3,3.6
Colorado,EIP,2018-19,2019,4,50-64 yr,49.5,3.2
Colorado,EIP,2018-19,2019,5,50-64 yr,51.3,1.8
Colorado,EIP,2018-19,2019,6,50-64 yr,53.5,2.2
Colorado,EIP,2018-19,2019,7,50-64 yr,57.8,4.4
Colorado,EIP,2018-19,2019,8,50-64 yr,60.4,2.6
Colorado,EIP,2018-19,2019,9,50-64 yr,64,3.6
Colorado,EIP,2018-19,2019,10,50-64 yr,68.4,4.4
Colorado,EIP,2018-19,2019,11,50-64 yr,72.1,3.8
Colorado,EIP,2018-19,2019,12,50-64 yr,75.5,3.4
Colorado,EIP,2018-19,2019,13,50-64 yr,78.7,3.2
Colorado,EIP,2018-19,2019,14,50-64 yr,81.1,2.4
Colorado,EIP,2018-19,2019,15,50-64 yr,81.9,0.8
Colorado,EIP,2018-19,2019,16,50-64 yr,82.7,0.8
Colorado,EIP,2018-19,2019,17,50-64 yr,82.9,0.2
Colorado,EIP,2018-19,2018,40,65+ yr,0,0
Colorado,EIP,2018-19,2018,41,65+ yr,0.6,0.6
Colorado,EIP,2018-19,2018,42,65+ yr,1.2,0.6
Colorado,EIP,2018-19,2018,43,65+ yr,1.2,0
Colorado,EIP,2018-19,2018,44,65+ yr,2,0.9
Colorado,EIP,2018-19,2018,45,65+ yr,2,0
Colorado,EIP,2018-19,2018,46,65+ yr,2.6,0.6
Colorado,EIP,2018-19,2018,47,65+ yr,3.2,0.6
Colorado,EIP,2018-19,2018,48,65+ yr,4.9,1.7
Colorado,EIP,2018-19,2018,49,65+ yr,8.1,3.2
Colorado,EIP,2018-19,2018,50,65+ yr,12.8,4.6
Colorado,EIP,2018-19,2018,51,65+ yr,22.3,9.6
Colorado,EIP,2018-19,2018,52,65+ yr,33.6,11.3
Colorado,EIP,2018-19,2019,1,65+ yr,47.8,14.2
Colorado,EIP,2018-19,2019,2,65+ yr,58.3,10.4
Colorado,EIP,2018-19,2019,3,65+ yr,64.9,6.7
Colorado,EIP,2018-19,2019,4,65+ yr,69.6,4.6
Colorado,EIP,2018-19,2019,5,65+ yr,73.6,4.1
Colorado,EIP,2018-19,2019,6,65+ yr,81.2,7.5
Colorado,EIP,2018-19,2019,7,65+ yr,89,7.8
Colorado,EIP,2018-19,2019,8,65+ yr,106.1,17.1
Colorado,EIP,2018-19,2019,9,65+ yr,122.3,16.2
Colorado,EIP,2018-19,2019,10,65+ yr,139.7,17.4
Colorado,EIP,2018-19,2019,11,65+ yr,156,16.2
Colorado,EIP,2018-19,2019,12,65+ yr,176.8,20.9
Colorado,EIP,2018-19,2019,13,65+ yr,187,10.1
Colorado,EIP,2018-19,2019,14,65+ yr,193.3,6.4
Colorado,EIP,2018-19,2019,15,65+ yr,197.7,4.3
Colorado,EIP,2018-19,2019,16,65+ yr,201.2,3.5
Colorado,EIP,2018-19,2019,17,65+ yr,204.4,3.2
Colorado,EIP,2018-19,2018,40,Overall,0,0
Colorado,EIP,2018-19,2018,41,Overall,0.1,0.1
Colorado,EIP,2018-19,2018,42,Overall,0.2,0.1
Colorado,EIP,2018-19,2018,43,Overall,0.3,0
Colorado,EIP,2018-19,2018,44,Overall,0.4,0.1
Colorado,EIP,2018-19,2018,45,Overall,0.5,0.1
Colorado,EIP,2018-19,2018,46,Overall,0.7,0.2
Colorado,EIP,2018-19,2018,47,Overall,1,0.4
Colorado,EIP,2018-19,2018,48,Overall,2,0.9
Colorado,EIP,2018-19,2018,49,Overall,3.8,1.9
Colorado,EIP,2018-19,2018,50,Overall,6.6,2.7
Colorado,EIP,2018-19,2018,51,Overall,11.2,4.6
Colorado,EIP,2018-19,2018,52,Overall,17.5,6.3
Colorado,EIP,2018-19,2019,1,Overall,23.1,5.6
Colorado,EIP,2018-19,2019,2,Overall,27.7,4.5
Colorado,EIP,2018-19,2019,3,Overall,30,2.4
Colorado,EIP,2018-19,2019,4,Overall,32.1,2
Colorado,EIP,2018-19,2019,5,Overall,33.7,1.7
Colorado,EIP,2018-19,2019,6,Overall,35.8,2.1
Colorado,EIP,2018-19,2019,7,Overall,38.4,2.6
Colorado,EIP,2018-19,2019,8,Overall,42.2,3.8
Colorado,EIP,2018-19,2019,9,Overall,46.2,4
Colorado,EIP,2018-19,2019,10,Overall,51.3,5.1
Colorado,EIP,2018-19,2019,11,Overall,55.7,4.4
Colorado,EIP,2018-19,2019,12,Overall,60.1,4.4
Colorado,EIP,2018-19,2019,13,Overall,62.6,2.5
Colorado,EIP,2018-19,2019,14,Overall,64.5,2
Colorado,EIP,2018-19,2019,15,Overall,65.5,1
Colorado,EIP,2018-19,2019,16,Overall,66.5,0.9
Colorado,EIP,2018-19,2019,17,Overall,67.3,0.8
Colorado,EIP,2018-19,2018,40,65-74 yr,0,0
Colorado,EIP,2018-19,2018,41,65-74 yr,0.5,0.5
Colorado,EIP,2018-19,2018,42,65-74 yr,0.9,0.5
Colorado,EIP,2018-19,2018,43,65-74 yr,0.9,0
Colorado,EIP,2018-19,2018,44,65-74 yr,1.4,0.5
Colorado,EIP,2018-19,2018,45,65-74 yr,1.4,0
Colorado,EIP,2018-19,2018,46,65-74 yr,1.9,0.5
Colorado,EIP,2018-19,2018,47,65-74 yr,2.3,0.5
Colorado,EIP,2018-19,2018,48,65-74 yr,3.7,1.4
Colorado,EIP,2018-19,2018,49,65-74 yr,6.5,2.8
Colorado,EIP,2018-19,2018,50,65-74 yr,11.7,5.1
Colorado,EIP,2018-19,2018,51,65-74 yr,18.6,7
Colorado,EIP,2018-19,2018,52,65-74 yr,29.8,11.2
Colorado,EIP,2018-19,2019,1,65-74 yr,45.2,15.4
Colorado,EIP,2018-19,2019,2,65-74 yr,54.5,9.3
Colorado,EIP,2018-19,2019,3,65-74 yr,60.6,6.1
Colorado,EIP,2018-19,2019,4,65-74 yr,65.3,4.7
Colorado,EIP,2018-19,2019,5,65-74 yr,68.1,2.8
Colorado,EIP,2018-19,2019,6,65-74 yr,75.1,7
Colorado,EIP,2018-19,2019,7,65-74 yr,81.1,6.1
Colorado,EIP,2018-19,2019,8,65-74 yr,93.7,12.6
Colorado,EIP,2018-19,2019,9,65-74 yr,104,10.3
Colorado,EIP,2018-19,2019,10,65-74 yr,116.5,12.6
Colorado,EIP,2018-19,2019,11,65-74 yr,125.4,8.9
Colorado,EIP,2018-19,2019,12,65-74 yr,140.3,14.9
Colorado,EIP,2018-19,2019,13,65-74 yr,146.8,6.5
Colorado,EIP,2018-19,2019,14,65-74 yr,150.6,3.7
Colorado,EIP,2018-19,2019,15,65-74 yr,152.9,2.3
Colorado,EIP,2018-19,2019,16,65-74 yr,153.8,0.9
Colorado,EIP,2018-19,2019,17,65-74 yr,155.2,1.4
Colorado,EIP,2018-19,2018,40,75-84 yr,0,0
Colorado,EIP,2018-19,2018,41,75-84 yr,1.1,1.1
Colorado,EIP,2018-19,2018,42,75-84 yr,2.2,1.1
Colorado,EIP,2018-19,2018,43,75-84 yr,2.2,0
Colorado,EIP,2018-19,2018,44,75-84 yr,2.2,0
Colorado,EIP,2018-19,2018,45,75-84 yr,2.2,0
Colorado,EIP,2018-19,2018,46,75-84 yr,3.3,1.1
Colorado,EIP,2018-19,2018,47,75-84 yr,3.3,0
Colorado,EIP,2018-19,2018,48,75-84 yr,4.4,1.1
Colorado,EIP,2018-19,2018,49,75-84 yr,7.7,3.3
Colorado,EIP,2018-19,2018,50,75-84 yr,11,3.3
Colorado,EIP,2018-19,2018,51,75-84 yr,23,12.1
Colorado,EIP,2018-19,2018,52,75-84 yr,30.7,7.7
Colorado,EIP,2018-19,2019,1,75-84 yr,42.8,12.1
Colorado,EIP,2018-19,2019,2,75-84 yr,54.9,12.1
Colorado,EIP,2018-19,2019,3,75-84 yr,63.7,8.8
Colorado,EIP,2018-19,2019,4,75-84 yr,67,3.3
Colorado,EIP,2018-19,2019,5,75-84 yr,70.2,3.3
Colorado,EIP,2018-19,2019,6,75-84 yr,81.2,11
Colorado,EIP,2018-19,2019,7,75-84 yr,91.1,9.9
Colorado,EIP,2018-19,2019,8,75-84 yr,108.7,17.6
Colorado,EIP,2018-19,2019,9,75-84 yr,133.9,25.2
Colorado,EIP,2018-19,2019,10,75-84 yr,153.7,19.8
Colorado,EIP,2018-19,2019,11,75-84 yr,174.5,20.9
Colorado,EIP,2018-19,2019,12,75-84 yr,206.3,31.8
Colorado,EIP,2018-19,2019,13,75-84 yr,219.5,13.2
Colorado,EIP,2018-19,2019,14,75-84 yr,228.3,8.8
Colorado,EIP,2018-19,2019,15,75-84 yr,231.6,3.3
Colorado,EIP,2018-19,2019,16,75-84 yr,241.5,9.9
Colorado,EIP,2018-19,2019,17,75-84 yr,244.8,3.3
Colorado,EIP,2018-19,2018,40,85+,0,0
Colorado,EIP,2018-19,2018,41,85+,0,0
Colorado,EIP,2018-19,2018,42,85+,0,0
Colorado,EIP,2018-19,2018,43,85+,0,0
Colorado,EIP,2018-19,2018,44,85+,5.1,5.1
Colorado,EIP,2018-19,2018,45,85+,5.1,0
Colorado,EIP,2018-19,2018,46,85+,5.1,0
Colorado,EIP,2018-19,2018,47,85+,7.6,2.5
Colorado,EIP,2018-19,2018,48,85+,12.7,5.1
Colorado,EIP,2018-19,2018,49,85+,17.8,5.1
Colorado,EIP,2018-19,2018,50,85+,22.9,5.1
Colorado,EIP,2018-19,2018,51,85+,40.6,17.8
Colorado,EIP,2018-19,2018,52,85+,61,20.3
Colorado,EIP,2018-19,2019,1,85+,73.7,12.7
Colorado,EIP,2018-19,2019,2,85+,86.4,12.7
Colorado,EIP,2018-19,2019,3,85+,91.5,5.1
Colorado,EIP,2018-19,2019,4,85+,99.1,7.6
Colorado,EIP,2018-19,2019,5,85+,111.8,12.7
Colorado,EIP,2018-19,2019,6,85+,114.3,2.5
Colorado,EIP,2018-19,2019,7,85+,127,12.7
Colorado,EIP,2018-19,2019,8,85+,167.7,40.6
Colorado,EIP,2018-19,2019,9,85+,195.6,27.9
Colorado,EIP,2018-19,2019,10,85+,233.7,38.1
Colorado,EIP,2018-19,2019,11,85+,279.5,45.7
Colorado,EIP,2018-19,2019,12,85+,307.4,27.9
Colorado,EIP,2018-19,2019,13,85+,330.3,22.9
Colorado,EIP,2018-19,2019,14,85+,345.5,15.2
Colorado,EIP,2018-19,2019,15,85+,363.3,17.8
Colorado,EIP,2018-19,2019,16,85+,365.8,2.5
Colorado,EIP,2018-19,2019,17,85+,378.5,12.7

Disclaimer:
The Influenza Hospitalization Surveillance Network (FluSurv-NET) data are preliminary and subject
to change as more data become available. All incidence rates are unadjusted.  FluSurv-NET conducts
population-based surveillance for laboratory-confirmed influenza related hospitalizations in
children <18 years of age (since 2003-2004 influenza season) and adults (since 2005-2006 influenza
season).  The FluSurv-NET covers over 70 counties in the 10 Emerging Infections Program (EIP)
"states (CA, CO, CT, GA, MD, MN, NM, NY, OR, TN) and additional Influenza Hospitalization"
Surveillance Project (IHSP) states.   The IHSP began during the 2009-2010 season to enhance
"surveillance during the 2009 H1N1 pandemic.  IHSP sites included IA, ID, MI, OK and SD during"
"2009-2010 season; ID, MI, OH, OK, RI, and UT during the 2010-2011 season; MI, OH, RI, and UT during"
"the 2011-2012 season; IA, MI, OH, RI, and UT during the 2012-2013 season; and MI, OH, and UT during"
"the 2013-2014 , 2014-2015 and 2015-2016 seasons.  Cumulative and weekly unadjusted incidence rates"
"(per 100,000 population) are calculated using the National Center for Health Statistics' (NCHS)"
population estimates for the counties included in the surveillance catchment area.  The rates
"provided are likely to be underestimated as influenza-related hospitalizations can be missed,"
"either because testing is not performed, or because cases may be attributed to other causes of"
pneumonia or other common influenza-related complications.
