"Influenza Hospitalization Rates (per 100,000 population) for the FluSurv-NET Network (downloaded on "Jul-27-2019)
Influenza Division - Centers for Disease Control and Prevention.
CATCHMENT,NETWORK,SEASON,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,CUMULATIVE RATE,WEEKLY RATE 
Georgia,EIP,2018-19,2019,7,65-74 yr,66.3,5.5
Georgia,EIP,2018-19,2019,8,65-74 yr,70.8,4.5
Georgia,EIP,2018-19,2019,9,65-74 yr,73.5,2.8
Georgia,EIP,2018-19,2019,10,65-74 yr,77,3.5
Georgia,EIP,2018-19,2019,11,65-74 yr,82.5,5.5
Georgia,EIP,2018-19,2019,12,65-74 yr,85.3,2.8
Georgia,EIP,2018-19,2019,13,65-74 yr,86.3,1
Georgia,EIP,2018-19,2019,14,65-74 yr,88,1.7
Georgia,EIP,2018-19,2019,15,65-74 yr,89.4,1.4
Georgia,EIP,2018-19,2019,16,65-74 yr,90.1,0.7
Georgia,EIP,2018-19,2019,17,65-74 yr,90.1,0
Georgia,EIP,2018-19,2018,40,75-84 yr,0,0
Georgia,EIP,2018-19,2018,41,75-84 yr,0,0
Georgia,EIP,2018-19,2018,42,75-84 yr,0,0
Georgia,EIP,2018-19,2018,43,75-84 yr,0.8,0.8
Georgia,EIP,2018-19,2018,44,75-84 yr,1.7,0.8
Georgia,EIP,2018-19,2018,45,75-84 yr,2.5,0.8
Georgia,EIP,2018-19,2018,46,75-84 yr,4.2,1.7
Georgia,EIP,2018-19,2018,47,75-84 yr,6.8,2.5
Georgia,EIP,2018-19,2018,48,75-84 yr,11.9,5.1
Georgia,EIP,2018-19,2018,49,75-84 yr,16.1,4.2
Georgia,EIP,2018-19,2018,50,75-84 yr,27.1,11
Georgia,EIP,2018-19,2018,51,75-84 yr,48.3,21.2
Georgia,EIP,2018-19,2018,52,75-84 yr,75.4,27.1
Georgia,EIP,2018-19,2019,1,75-84 yr,94.9,19.5
Georgia,EIP,2018-19,2019,2,75-84 yr,102.5,7.6
Georgia,EIP,2018-19,2019,3,75-84 yr,105.9,3.4
Georgia,EIP,2018-19,2019,4,75-84 yr,111.8,5.9
Georgia,EIP,2018-19,2019,5,75-84 yr,119.4,7.6
Georgia,EIP,2018-19,2019,6,75-84 yr,133.8,14.4
Georgia,EIP,2018-19,2019,7,75-84 yr,144,10.2
Georgia,EIP,2018-19,2019,8,75-84 yr,152.5,8.5
Georgia,EIP,2018-19,2019,9,75-84 yr,159.2,6.8
Georgia,EIP,2018-19,2019,10,75-84 yr,162.6,3.4
Georgia,EIP,2018-19,2019,11,75-84 yr,167.7,5.1
Georgia,EIP,2018-19,2019,12,75-84 yr,172.8,5.1
Georgia,EIP,2018-19,2019,13,75-84 yr,180.4,7.6
Georgia,EIP,2018-19,2019,14,75-84 yr,182.1,1.7
Georgia,EIP,2018-19,2019,15,75-84 yr,182.1,0
Georgia,EIP,2018-19,2019,16,75-84 yr,184.6,2.5
Georgia,EIP,2018-19,2019,17,75-84 yr,185.5,0.8
Georgia,EIP,2018-19,2018,40,85+,0,0
Georgia,EIP,2018-19,2018,41,85+,2.2,2.2
Georgia,EIP,2018-19,2018,42,85+,6.5,4.4
Georgia,EIP,2018-19,2018,43,85+,6.5,0
Georgia,EIP,2018-19,2018,44,85+,6.5,0
Georgia,EIP,2018-19,2018,45,85+,8.7,2.2
Georgia,EIP,2018-19,2018,46,85+,17.4,8.7
Georgia,EIP,2018-19,2018,47,85+,26.1,8.7
Georgia,EIP,2018-19,2018,48,85+,30.5,4.4
Georgia,EIP,2018-19,2018,49,85+,37,6.5
Georgia,EIP,2018-19,2018,50,85+,58.8,21.8
Georgia,EIP,2018-19,2018,51,85+,71.8,13.1
Georgia,EIP,2018-19,2018,52,85+,137.1,65.3
Georgia,EIP,2018-19,2019,1,85+,200.2,63.1
Georgia,EIP,2018-19,2019,2,85+,217.6,17.4
Georgia,EIP,2018-19,2019,3,85+,226.3,8.7
Georgia,EIP,2018-19,2019,4,85+,239.4,13.1
Georgia,EIP,2018-19,2019,5,85+,241.6,2.2
Georgia,EIP,2018-19,2019,6,85+,267.7,26.1
Georgia,EIP,2018-19,2019,7,85+,289.4,21.8
Georgia,EIP,2018-19,2019,8,85+,309,19.6
Georgia,EIP,2018-19,2019,9,85+,324.2,15.2
Georgia,EIP,2018-19,2019,10,85+,326.4,2.2
Georgia,EIP,2018-19,2019,11,85+,328.6,2.2
Georgia,EIP,2018-19,2019,12,85+,341.7,13.1
Georgia,EIP,2018-19,2019,13,85+,341.7,0
Georgia,EIP,2018-19,2019,14,85+,341.7,0
Georgia,EIP,2018-19,2019,15,85+,346,4.4
Georgia,EIP,2018-19,2019,16,85+,348.2,2.2
Georgia,EIP,2018-19,2019,17,85+,350.4,2.2

Disclaimer:
The Influenza Hospitalization Surveillance Network (FluSurv-NET) data are preliminary and subject
to change as more data become available. All incidence rates are unadjusted.  FluSurv-NET conducts
population-based surveillance for laboratory-confirmed influenza related hospitalizations in
children <18 years of age (since 2003-2004 influenza season) and adults (since 2005-2006 influenza
season).  The FluSurv-NET covers over 70 counties in the 10 Emerging Infections Program (EIP)
"states (CA, CO, CT, GA, MD, MN, NM, NY, OR, TN) and additional Influenza Hospitalization"
Surveillance Project (IHSP) states.   The IHSP began during the 2009-2010 season to enhance
"surveillance during the 2009 H1N1 pandemic.  IHSP sites included IA, ID, MI, OK and SD during"
"2009-2010 season; ID, MI, OH, OK, RI, and UT during the 2010-2011 season; MI, OH, RI, and UT during"
"the 2011-2012 season; IA, MI, OH, RI, and UT during the 2012-2013 season; and MI, OH, and UT during"
"the 2013-2014 , 2014-2015 and 2015-2016 seasons.  Cumulative and weekly unadjusted incidence rates"
"(per 100,000 population) are calculated using the National Center for Health Statistics' (NCHS)"
population estimates for the counties included in the surveillance catchment area.  The rates
"provided are likely to be underestimated as influenza-related hospitalizations can be missed,"
"either because testing is not performed, or because cases may be attributed to other causes of"
pneumonia or other common influenza-related complications.
